Forecast_Cd,Forecast_Name,fecha,mth,dia_sem,dia_sem_txt,cierre_tj,Cant_Trx,flag_tj_vto,flag_tv_vto,flag_tm_vto,flag_tj_cierre,flag_tv_cierre,flag_tm_cierre
500,MOBILE,6/21/2018,201806,5,JUE,3,113390,0,0,0,1,1,1
301,QDB,6/21/2018,201806,5,JUE,3,3773,0,0,0,1,1,1
100,SUCURSALES,6/21/2018,201806,5,JUE,3,91904,0,0,0,1,1,1
302,TAS,6/21/2018,201806,5,JUE,3,16220,0,0,0,1,1,1
701,TS,6/21/2018,201806,5,JUE,3,2608,0,0,0,1,1,1
602,ACCESS BANKING,6/22/2018,201806,6,VIE,0,596456,0,0,0,0,0,0
400,ATM,6/22/2018,201806,6,VIE,0,91722,0,0,0,0,0,0
601,CONNECTION BANKING,6/22/2018,201806,6,VIE,0,142501,0,0,0,0,0,0
201,HOLA OPERADOR,6/22/2018,201806,6,VIE,0,14190,0,0,0,0,0,0
202,IVR,6/22/2018,201806,6,VIE,0,13370,0,0,0,0,0,0
500,MOBILE,6/22/2018,201806,6,VIE,0,135574,0,0,0,0,0,0
301,QDB,6/22/2018,201806,6,VIE,0,4186,0,0,0,0,0,0
100,SUCURSALES,6/22/2018,201806,6,VIE,0,105151,0,0,0,0,0,0
302,TAS,6/22/2018,201806,6,VIE,0,17967,0,0,0,0,0,0
701,TS,6/22/2018,201806,6,VIE,0,2587,0,0,0,0,0,0
602,ACCESS BANKING,6/23/2018,201806,7,SAB,0,104105,0,0,0,0,0,0
400,ATM,6/23/2018,201806,7,SAB,0,51075,0,0,0,0,0,0
601,CONNECTION BANKING,6/23/2018,201806,7,SAB,0,128,0,0,0,0,0,0
201,HOLA OPERADOR,6/23/2018,201806,7,SAB,0,27,0,0,0,0,0,0
202,IVR,6/23/2018,201806,7,SAB,0,0,0,0,0,0,0,0
500,MOBILE,6/23/2018,201806,7,SAB,0,78748,0,0,0,0,0,0
301,QDB,6/23/2018,201806,7,SAB,0,0,0,0,0,0,0,0
100,SUCURSALES,6/23/2018,201806,7,SAB,0,0,0,0,0,0,0,0
302,TAS,6/23/2018,201806,7,SAB,0,3656,0,0,0,0,0,0
701,TS,6/23/2018,201806,7,SAB,0,0,0,0,0,0,0,0
602,ACCESS BANKING,6/24/2018,201806,1,DOM,0,124755,0,0,0,0,0,0
400,ATM,6/24/2018,201806,1,DOM,0,22047,0,0,0,0,0,0
601,CONNECTION BANKING,6/24/2018,201806,1,DOM,0,52,0,0,0,0,0,0
201,HOLA OPERADOR,6/24/2018,201806,1,DOM,0,0,0,0,0,0,0,0
202,IVR,6/24/2018,201806,1,DOM,0,0,0,0,0,0,0,0
500,MOBILE,6/24/2018,201806,1,DOM,0,55111,0,0,0,0,0,0
301,QDB,6/24/2018,201806,1,DOM,0,0,0,0,0,0,0,0
100,SUCURSALES,6/24/2018,201806,1,DOM,0,0,0,0,0,0,0,0
302,TAS,6/24/2018,201806,1,DOM,0,1639,0,0,0,0,0,0
701,TS,6/24/2018,201806,1,DOM,0,0,0,0,0,0,0,0
602,ACCESS BANKING,6/25/2018,201806,2,LUN,0,633208,1,1,0,0,0,0
400,ATM,6/25/2018,201806,2,LUN,0,33751,1,1,0,0,0,0
601,CONNECTION BANKING,6/25/2018,201806,2,LUN,0,114999,1,1,0,0,0,0
201,HOLA OPERADOR,6/25/2018,201806,2,LUN,0,4792,1,1,0,0,0,0
202,IVR,6/25/2018,201806,2,LUN,0,13431,1,1,0,0,0,0
500,MOBILE,6/25/2018,201806,2,LUN,0,88329,1,1,0,0,0,0
301,QDB,6/25/2018,201806,2,LUN,0,278,1,1,0,0,0,0
100,SUCURSALES,6/25/2018,201806,2,LUN,0,43732,1,1,0,0,0,0
302,TAS,6/25/2018,201806,2,LUN,0,5056,1,1,0,0,0,0
701,TS,6/25/2018,201806,2,LUN,0,1266,1,1,0,0,0,0
602,ACCESS BANKING,6/26/2018,201806,3,MAR,0,476738,0,0,0,0,0,0
400,ATM,6/26/2018,201806,3,MAR,0,67179,0,0,0,0,0,0
601,CONNECTION BANKING,6/26/2018,201806,3,MAR,0,121747,0,0,0,0,0,0
201,HOLA OPERADOR,6/26/2018,201806,3,MAR,0,11729,0,0,0,0,0,0
202,IVR,6/26/2018,201806,3,MAR,0,11619,0,0,0,0,0,0
500,MOBILE,6/26/2018,201806,3,MAR,0,101825,0,0,0,0,0,0
301,QDB,6/26/2018,201806,3,MAR,0,4586,0,0,0,0,0,0
100,SUCURSALES,6/26/2018,201806,3,MAR,0,99022,0,0,0,0,0,0
302,TAS,6/26/2018,201806,3,MAR,0,17614,0,0,0,0,0,0
701,TS,6/26/2018,201806,3,MAR,0,2485,0,0,0,0,0,0
602,ACCESS BANKING,6/27/2018,201806,4,MIE,0,525140,0,0,0,0,0,0
400,ATM,6/27/2018,201806,4,MIE,0,69339,0,0,0,0,0,0
601,CONNECTION BANKING,6/27/2018,201806,4,MIE,0,130338,0,0,0,0,0,0
201,HOLA OPERADOR,6/27/2018,201806,4,MIE,0,13713,0,0,0,0,0,0
202,IVR,6/27/2018,201806,4,MIE,0,12400,0,0,0,0,0,0
500,MOBILE,6/27/2018,201806,4,MIE,0,110779,0,0,0,0,0,0
301,QDB,6/27/2018,201806,4,MIE,0,3715,0,0,0,0,0,0
100,SUCURSALES,6/27/2018,201806,4,MIE,0,101873,0,0,0,0,0,0
302,TAS,6/27/2018,201806,4,MIE,0,15028,0,0,0,0,0,0
701,TS,6/27/2018,201806,4,MIE,0,2487,0,0,0,0,0,0
602,ACCESS BANKING,6/28/2018,201806,5,JUE,3,627625,0,0,0,1,1,1
400,ATM,6/28/2018,201806,5,JUE,3,71768,0,0,0,1,1,1
601,CONNECTION BANKING,6/28/2018,201806,5,JUE,3,132639,0,0,0,1,1,1
201,HOLA OPERADOR,6/28/2018,201806,5,JUE,3,13170,0,0,0,1,1,1
202,IVR,6/28/2018,201806,5,JUE,3,14349,0,0,0,1,1,1
500,MOBILE,6/28/2018,201806,5,JUE,3,121978,0,0,0,1,1,1
301,QDB,6/28/2018,201806,5,JUE,3,3258,0,0,0,1,1,1
100,SUCURSALES,6/28/2018,201806,5,JUE,3,96689,0,0,0,1,1,1
302,TAS,6/28/2018,201806,5,JUE,3,14652,0,0,0,1,1,1
701,TS,6/28/2018,201806,5,JUE,3,2580,0,0,0,1,1,1
602,ACCESS BANKING,6/29/2018,201806,6,VIE,0,827999,0,0,0,0,0,0
400,ATM,6/29/2018,201806,6,VIE,0,103838,0,0,0,0,0,0
601,CONNECTION BANKING,6/29/2018,201806,6,VIE,0,141821,0,0,0,0,0,0
201,HOLA OPERADOR,6/29/2018,201806,6,VIE,0,12461,0,0,0,0,0,0
202,IVR,6/29/2018,201806,6,VIE,0,17845,0,0,0,0,0,0
500,MOBILE,6/29/2018,201806,6,VIE,0,196402,0,0,0,0,0,0
301,QDB,6/29/2018,201806,6,VIE,0,3644,0,0,0,0,0,0
100,SUCURSALES,6/29/2018,201806,6,VIE,0,103424,0,0,0,0,0,0
302,TAS,6/29/2018,201806,6,VIE,0,18683,0,0,0,0,0,0
701,TS,6/29/2018,201806,6,VIE,0,2231,0,0,0,0,0,0
602,ACCESS BANKING,6/30/2018,201806,7,SAB,0,182052,0,0,0,0,0,0
400,ATM,6/30/2018,201806,7,SAB,0,58730,0,0,0,0,0,0
601,CONNECTION BANKING,6/30/2018,201806,7,SAB,0,60,0,0,0,0,0,0
201,HOLA OPERADOR,6/30/2018,201806,7,SAB,0,15,0,0,0,0,0,0
202,IVR,6/30/2018,201806,7,SAB,0,0,0,0,0,0,0,0
500,MOBILE,6/30/2018,201806,7,SAB,0,117385,0,0,0,0,0,0
301,QDB,6/30/2018,201806,7,SAB,0,0,0,0,0,0,0,0
100,SUCURSALES,6/30/2018,201806,7,SAB,0,0,0,0,0,0,0,0
302,TAS,6/30/2018,201806,7,SAB,0,3351,0,0,0,0,0,0
701,TS,6/30/2018,201806,7,SAB,0,0,0,0,0,0,0,0
602,ACCESS BANKING,7/1/2018,201807,1,DOM,0,262829,0,0,0,0,0,0
400,ATM,7/1/2018,201807,1,DOM,0,27150,0,0,0,0,0,0
601,CONNECTION BANKING,7/1/2018,201807,1,DOM,0,118,0,0,0,0,0,0
201,HOLA OPERADOR,7/1/2018,201807,1,DOM,0,0,0,0,0,0,0,0
202,IVR,7/1/2018,201807,1,DOM,0,0,0,0,0,0,0,0
500,MOBILE,7/1/2018,201807,1,DOM,0,89118,0,0,0,0,0,0
301,QDB,7/1/2018,201807,1,DOM,0,0,0,0,0,0,0,0
100,SUCURSALES,7/1/2018,201807,1,DOM,0,0,0,0,0,0,0,0
302,TAS,7/1/2018,201807,1,DOM,0,2117,0,0,0,0,0,0
701,TS,7/1/2018,201807,1,DOM,0,0,0,0,0,0,0,0
602,ACCESS BANKING,7/2/2018,201807,2,LUN,0,1399128,1,1,0,0,0,0
400,ATM,7/2/2018,201807,2,LUN,0,89966,1,1,0,0,0,0
601,CONNECTION BANKING,7/2/2018,201807,2,LUN,0,163466,1,1,0,0,0,0
201,HOLA OPERADOR,7/2/2018,201807,2,LUN,0,18377,1,1,0,0,0,0
202,IVR,7/2/2018,201807,2,LUN,0,29201,1,1,0,0,0,0
500,MOBILE,7/2/2018,201807,2,LUN,0,184271,1,1,0,0,0,0
301,QDB,7/2/2018,201807,2,LUN,0,4769,1,1,0,0,0,0
100,SUCURSALES,7/2/2018,201807,2,LUN,0,110806,1,1,0,0,0,0
302,TAS,7/2/2018,201807,2,LUN,0,22283,1,1,0,0,0,0
701,TS,7/2/2018,201807,2,LUN,0,2032,1,1,0,0,0,0
602,ACCESS BANKING,7/3/2018,201807,3,MAR,0,963923,0,0,0,0,0,0
400,ATM,7/3/2018,201807,3,MAR,0,94897,0,0,0,0,0,0
601,CONNECTION BANKING,7/3/2018,201807,3,MAR,0,131184,0,0,0,0,0,0
201,HOLA OPERADOR,7/3/2018,201807,3,MAR,0,17379,0,0,0,0,0,0
202,IVR,7/3/2018,201807,3,MAR,0,16668,0,0,0,0,0,0
500,MOBILE,7/3/2018,201807,3,MAR,0,189689,0,0,0,0,0,0
301,QDB,7/3/2018,201807,3,MAR,0,4569,0,0,0,0,0,0
100,SUCURSALES,7/3/2018,201807,3,MAR,0,111799,0,0,0,0,0,0
302,TAS,7/3/2018,201807,3,MAR,0,23316,0,0,0,0,0,0
701,TS,7/3/2018,201807,3,MAR,0,2431,0,0,0,0,0,0
602,ACCESS BANKING,7/4/2018,201807,4,MIE,0,954724,0,0,0,0,0,0
400,ATM,7/4/2018,201807,4,MIE,0,94891,0,0,0,0,0,0
601,CONNECTION BANKING,7/4/2018,201807,4,MIE,0,147087,0,0,0,0,0,0
201,HOLA OPERADOR,7/4/2018,201807,4,MIE,0,15738,0,0,0,0,0,0
202,IVR,7/4/2018,201807,4,MIE,0,17260,0,0,0,0,0,0
500,MOBILE,7/4/2018,201807,4,MIE,0,186366,0,0,0,0,0,0
301,QDB,7/4/2018,201807,4,MIE,0,4571,0,0,0,0,0,0
100,SUCURSALES,7/4/2018,201807,4,MIE,0,110277,0,0,0,0,0,0
302,TAS,7/4/2018,201807,4,MIE,0,22290,0,0,0,0,0,0
701,TS,7/4/2018,201807,4,MIE,0,1900,0,0,0,0,0,0
602,ACCESS BANKING,7/5/2018,201807,5,JUE,2,904421,1,0,1,1,1,0
400,ATM,7/5/2018,201807,5,JUE,2,113616,1,0,1,1,1,0
601,CONNECTION BANKING,7/5/2018,201807,5,JUE,2,145685,1,0,1,1,1,0
201,HOLA OPERADOR,7/5/2018,201807,5,JUE,2,16642,1,0,1,1,1,0
202,IVR,7/5/2018,201807,5,JUE,2,18365,1,0,1,1,1,0
500,MOBILE,7/5/2018,201807,5,JUE,2,225021,1,0,1,1,1,0
301,QDB,7/5/2018,201807,5,JUE,2,4601,1,0,1,1,1,0
100,SUCURSALES,7/5/2018,201807,5,JUE,2,110275,1,0,1,1,1,0
302,TAS,7/5/2018,201807,5,JUE,2,24795,1,0,1,1,1,0
701,TS,7/5/2018,201807,5,JUE,2,2489,1,0,1,1,1,0
602,ACCESS BANKING,7/6/2018,201807,6,VIE,0,751628,0,0,0,0,0,0
400,ATM,7/6/2018,201807,6,VIE,0,115105,0,0,0,0,0,0
601,CONNECTION BANKING,7/6/2018,201807,6,VIE,0,150254,0,0,0,0,0,0
201,HOLA OPERADOR,7/6/2018,201807,6,VIE,0,17017,0,0,0,0,0,0
202,IVR,7/6/2018,201807,6,VIE,0,15401,0,0,0,0,0,0
500,MOBILE,7/6/2018,201807,6,VIE,0,178891,0,0,0,0,0,0
301,QDB,7/6/2018,201807,6,VIE,0,4642,0,0,0,0,0,0
100,SUCURSALES,7/6/2018,201807,6,VIE,0,106311,0,0,0,0,0,0
302,TAS,7/6/2018,201807,6,VIE,0,26413,0,0,0,0,0,0
701,TS,7/6/2018,201807,6,VIE,0,2819,0,0,0,0,0,0
602,ACCESS BANKING,7/7/2018,201807,7,SAB,0,157026,0,0,0,0,0,0
400,ATM,7/7/2018,201807,7,SAB,0,63907,0,0,0,0,0,0
601,CONNECTION BANKING,7/7/2018,201807,7,SAB,0,140,0,0,0,0,0,0
201,HOLA OPERADOR,7/7/2018,201807,7,SAB,0,27,0,0,0,0,0,0
202,IVR,7/7/2018,201807,7,SAB,0,0,0,0,0,0,0,0
500,MOBILE,7/7/2018,201807,7,SAB,0,102945,0,0,0,0,0,0
301,QDB,7/7/2018,201807,7,SAB,0,0,0,0,0,0,0,0
100,SUCURSALES,7/7/2018,201807,7,SAB,0,1,0,0,0,0,0,0
302,TAS,7/7/2018,201807,7,SAB,0,6141,0,0,0,0,0,0
701,TS,7/7/2018,201807,7,SAB,0,0,0,0,0,0,0,0
602,ACCESS BANKING,7/8/2018,201807,1,DOM,0,147756,0,0,0,0,0,0
400,ATM,7/8/2018,201807,1,DOM,0,30278,0,0,0,0,0,0
601,CONNECTION BANKING,7/8/2018,201807,1,DOM,0,57,0,0,0,0,0,0
201,HOLA OPERADOR,7/8/2018,201807,1,DOM,0,0,0,0,0,0,0,0
202,IVR,7/8/2018,201807,1,DOM,0,0,0,0,0,0,0,0
500,MOBILE,7/8/2018,201807,1,DOM,0,65895,0,0,0,0,0,0
301,QDB,7/8/2018,201807,1,DOM,0,0,0,0,0,0,0,0
100,SUCURSALES,7/8/2018,201807,1,DOM,0,0,0,0,0,0,0,0
302,TAS,7/8/2018,201807,1,DOM,0,2511,0,0,0,0,0,0
701,TS,7/8/2018,201807,1,DOM,0,0,0,0,0,0,0,0
602,ACCESS BANKING,7/9/2018,201807,2,LUN,0,207428,0,0,0,0,0,0
400,ATM,7/9/2018,201807,2,LUN,0,26497,0,0,0,0,0,0
601,CONNECTION BANKING,7/9/2018,201807,2,LUN,0,168,0,0,0,0,0,0
201,HOLA OPERADOR,7/9/2018,201807,2,LUN,0,32,0,0,0,0,0,0
202,IVR,7/9/2018,201807,2,LUN,0,0,0,0,0,0,0,0
500,MOBILE,7/9/2018,201807,2,LUN,0,83198,0,0,0,0,0,0
301,QDB,7/9/2018,201807,2,LUN,0,0,0,0,0,0,0,0
100,SUCURSALES,7/9/2018,201807,2,LUN,0,0,0,0,0,0,0,0
302,TAS,7/9/2018,201807,2,LUN,0,3570,0,0,0,0,0,0
701,TS,7/9/2018,201807,2,LUN,0,162,0,0,0,0,0,0
602,ACCESS BANKING,7/10/2018,201807,3,MAR,0,1432674,1,1,0,0,0,0
400,ATM,7/10/2018,201807,3,MAR,0,103365,1,1,0,0,0,0
601,CONNECTION BANKING,7/10/2018,201807,3,MAR,0,164730,1,1,0,0,0,0
201,HOLA OPERADOR,7/10/2018,201807,3,MAR,0,19128,1,1,0,0,0,0
202,IVR,7/10/2018,201807,3,MAR,0,29456,1,1,0,0,0,0
500,MOBILE,7/10/2018,201807,3,MAR,0,171092,1,1,0,0,0,0
301,QDB,7/10/2018,201807,3,MAR,0,5902,1,1,0,0,0,0
100,SUCURSALES,7/10/2018,201807,3,MAR,0,125480,1,1,0,0,0,0
302,TAS,7/10/2018,201807,3,MAR,0,30548,1,1,0,0,0,0
701,TS,7/10/2018,201807,3,MAR,0,2567,1,1,0,0,0,0
602,ACCESS BANKING,7/11/2018,201807,4,MIE,0,765528,0,0,0,0,0,0
400,ATM,7/11/2018,201807,4,MIE,0,97309,0,0,0,0,0,0
601,CONNECTION BANKING,7/11/2018,201807,4,MIE,0,159046,0,0,0,0,0,0
201,HOLA OPERADOR,7/11/2018,201807,4,MIE,0,17184,0,0,0,0,0,0
202,IVR,7/11/2018,201807,4,MIE,0,16398,0,0,0,0,0,0
500,MOBILE,7/11/2018,201807,4,MIE,0,159484,0,0,0,0,0,0
301,QDB,7/11/2018,201807,4,MIE,0,5832,0,0,0,0,0,0
100,SUCURSALES,7/11/2018,201807,4,MIE,0,118361,0,0,0,0,0,0
302,TAS,7/11/2018,201807,4,MIE,0,28717,0,0,0,0,0,0
701,TS,7/11/2018,201807,4,MIE,0,2387,0,0,0,0,0,0
602,ACCESS BANKING,7/12/2018,201807,5,JUE,2,685569,0,0,0,1,1,0
400,ATM,7/12/2018,201807,5,JUE,2,89904,0,0,0,1,1,0
601,CONNECTION BANKING,7/12/2018,201807,5,JUE,2,141898,0,0,0,1,1,0
201,HOLA OPERADOR,7/12/2018,201807,5,JUE,2,18287,0,0,0,1,1,0
202,IVR,7/12/2018,201807,5,JUE,2,14999,0,0,0,1,1,0
500,MOBILE,7/12/2018,201807,5,JUE,2,143970,0,0,0,1,1,0
301,QDB,7/12/2018,201807,5,JUE,2,5245,0,0,0,1,1,0
100,SUCURSALES,7/12/2018,201807,5,JUE,2,107853,0,0,0,1,1,0
302,TAS,7/12/2018,201807,5,JUE,2,25608,0,0,0,1,1,0
701,TS,7/12/2018,201807,5,JUE,2,2601,0,0,0,1,1,0
602,ACCESS BANKING,7/13/2018,201807,6,VIE,0,648960,1,0,1,0,0,0
400,ATM,7/13/2018,201807,6,VIE,0,94222,1,0,1,0,0,0
601,CONNECTION BANKING,7/13/2018,201807,6,VIE,0,151097,1,0,1,0,0,0
201,HOLA OPERADOR,7/13/2018,201807,6,VIE,0,17131,1,0,1,0,0,0
202,IVR,7/13/2018,201807,6,VIE,0,15280,1,0,1,0,0,0
500,MOBILE,7/13/2018,201807,6,VIE,0,139283,1,0,1,0,0,0
301,QDB,7/13/2018,201807,6,VIE,0,4784,1,0,1,0,0,0
100,SUCURSALES,7/13/2018,201807,6,VIE,0,107183,1,0,1,0,0,0
302,TAS,7/13/2018,201807,6,VIE,0,25196,1,0,1,0,0,0
701,TS,7/13/2018,201807,6,VIE,0,2711,1,0,1,0,0,0
602,ACCESS BANKING,7/14/2018,201807,7,SAB,0,110661,0,0,0,0,0,0
400,ATM,7/14/2018,201807,7,SAB,0,54697,0,0,0,0,0,0
601,CONNECTION BANKING,7/14/2018,201807,7,SAB,0,88,0,0,0,0,0,0
201,HOLA OPERADOR,7/14/2018,201807,7,SAB,0,33,0,0,0,0,0,0
202,IVR,7/14/2018,201807,7,SAB,0,0,0,0,0,0,0,0
500,MOBILE,7/14/2018,201807,7,SAB,0,82038,0,0,0,0,0,0
301,QDB,7/14/2018,201807,7,SAB,0,0,0,0,0,0,0,0
100,SUCURSALES,7/14/2018,201807,7,SAB,0,0,0,0,0,0,0,0
302,TAS,7/14/2018,201807,7,SAB,0,4557,0,0,0,0,0,0
701,TS,7/14/2018,201807,7,SAB,0,0,0,0,0,0,0,0
602,ACCESS BANKING,7/15/2018,201807,1,DOM,0,153437,0,0,0,0,0,0
400,ATM,7/15/2018,201807,1,DOM,0,25562,0,0,0,0,0,0
601,CONNECTION BANKING,7/15/2018,201807,1,DOM,0,85,0,0,0,0,0,0
201,HOLA OPERADOR,7/15/2018,201807,1,DOM,0,0,0,0,0,0,0,0
202,IVR,7/15/2018,201807,1,DOM,0,0,0,0,0,0,0,0
500,MOBILE,7/15/2018,201807,1,DOM,0,60210,0,0,0,0,0,0
301,QDB,7/15/2018,201807,1,DOM,0,0,0,0,0,0,0,0
100,SUCURSALES,7/15/2018,201807,1,DOM,0,0,0,0,0,0,0,0
302,TAS,7/15/2018,201807,1,DOM,0,2154,0,0,0,0,0,0
701,TS,7/15/2018,201807,1,DOM,0,0,0,0,0,0,0,0
602,ACCESS BANKING,7/16/2018,201807,2,LUN,0,862429,1,1,0,0,0,0
400,ATM,7/16/2018,201807,2,LUN,0,79015,1,1,0,0,0,0
601,CONNECTION BANKING,7/16/2018,201807,2,LUN,0,155325,1,1,0,0,0,0
201,HOLA OPERADOR,7/16/2018,201807,2,LUN,0,16036,1,1,0,0,0,0
202,IVR,7/16/2018,201807,2,LUN,0,21999,1,1,0,0,0,0
500,MOBILE,7/16/2018,201807,2,LUN,0,129313,1,1,0,0,0,0
301,QDB,7/16/2018,201807,2,LUN,0,4903,1,1,0,0,0,0
100,SUCURSALES,7/16/2018,201807,2,LUN,0,107176,1,1,0,0,0,0
302,TAS,7/16/2018,201807,2,LUN,0,21607,1,1,0,0,0,0
701,TS,7/16/2018,201807,2,LUN,0,2271,1,1,0,0,0,0
602,ACCESS BANKING,7/17/2018,201807,3,MAR,0,645185,0,0,0,0,0,0
400,ATM,7/17/2018,201807,3,MAR,0,74994,0,0,0,0,0,0
601,CONNECTION BANKING,7/17/2018,201807,3,MAR,0,138297,0,0,0,0,0,0
201,HOLA OPERADOR,7/17/2018,201807,3,MAR,0,15430,0,0,0,0,0,0
202,IVR,7/17/2018,201807,3,MAR,0,13532,0,0,0,0,0,0
500,MOBILE,7/17/2018,201807,3,MAR,0,125491,0,0,0,0,0,0
301,QDB,7/17/2018,201807,3,MAR,0,4196,0,0,0,0,0,0
100,SUCURSALES,7/17/2018,201807,3,MAR,0,101507,0,0,0,0,0,0
302,TAS,7/17/2018,201807,3,MAR,0,19022,0,0,0,0,0,0
701,TS,7/17/2018,201807,3,MAR,0,2179,0,0,0,0,0,0
602,ACCESS BANKING,7/18/2018,201807,4,MIE,0,624960,0,0,0,0,0,0
400,ATM,7/18/2018,201807,4,MIE,0,71251,0,0,0,0,0,0
601,CONNECTION BANKING,7/18/2018,201807,4,MIE,0,131789,0,0,0,0,0,0
201,HOLA OPERADOR,7/18/2018,201807,4,MIE,0,13478,0,0,0,0,0,0
202,IVR,7/18/2018,201807,4,MIE,0,12251,0,0,0,0,0,0
500,MOBILE,7/18/2018,201807,4,MIE,0,124762,0,0,0,0,0,0
301,QDB,7/18/2018,201807,4,MIE,0,3477,0,0,0,0,0,0
100,SUCURSALES,7/18/2018,201807,4,MIE,0,93545,0,0,0,0,0,0
302,TAS,7/18/2018,201807,4,MIE,0,16679,0,0,0,0,0,0
701,TS,7/18/2018,201807,4,MIE,0,1824,0,0,0,0,0,0
602,ACCESS BANKING,7/19/2018,201807,5,JUE,3,510787,0,0,0,1,1,1
400,ATM,7/19/2018,201807,5,JUE,3,75230,0,0,0,1,1,1
601,CONNECTION BANKING,7/19/2018,201807,5,JUE,3,128267,0,0,0,1,1,1
201,HOLA OPERADOR,7/19/2018,201807,5,JUE,3,11847,0,0,0,1,1,1
202,IVR,7/19/2018,201807,5,JUE,3,11943,0,0,0,1,1,1
500,MOBILE,7/19/2018,201807,5,JUE,3,126271,0,0,0,1,1,1
301,QDB,7/19/2018,201807,5,JUE,3,2514,0,0,0,1,1,1
100,SUCURSALES,7/19/2018,201807,5,JUE,3,84975,0,0,0,1,1,1
302,TAS,7/19/2018,201807,5,JUE,3,13624,0,0,0,1,1,1
701,TS,7/19/2018,201807,5,JUE,3,2101,0,0,0,1,1,1
602,ACCESS BANKING,7/20/2018,201807,6,VIE,0,396301,0,0,0,0,0,0
400,ATM,7/20/2018,201807,6,VIE,0,85225,0,0,0,0,0,0
601,CONNECTION BANKING,7/20/2018,201807,6,VIE,0,129966,0,0,0,0,0,0
201,HOLA OPERADOR,7/20/2018,201807,6,VIE,0,10385,0,0,0,0,0,0
202,IVR,7/20/2018,201807,6,VIE,0,10891,0,0,0,0,0,0
500,MOBILE,7/20/2018,201807,6,VIE,0,105666,0,0,0,0,0,0
301,QDB,7/20/2018,201807,6,VIE,0,3138,0,0,0,0,0,0
100,SUCURSALES,7/20/2018,201807,6,VIE,0,87405,0,0,0,0,0,0
302,TAS,7/20/2018,201807,6,VIE,0,15868,0,0,0,0,0,0
701,TS,7/20/2018,201807,6,VIE,0,2051,0,0,0,0,0,0
602,ACCESS BANKING,7/21/2018,201807,7,SAB,0,70415,0,0,0,0,0,0
400,ATM,7/21/2018,201807,7,SAB,0,48578,0,0,0,0,0,0
601,CONNECTION BANKING,7/21/2018,201807,7,SAB,0,120,0,0,0,0,0,0
201,HOLA OPERADOR,7/21/2018,201807,7,SAB,0,5,0,0,0,0,0,0
202,IVR,7/21/2018,201807,7,SAB,0,0,0,0,0,0,0,0
500,MOBILE,7/21/2018,201807,7,SAB,0,69051,0,0,0,0,0,0
301,QDB,7/21/2018,201807,7,SAB,0,0,0,0,0,0,0,0
100,SUCURSALES,7/21/2018,201807,7,SAB,0,0,0,0,0,0,0,0
302,TAS,7/21/2018,201807,7,SAB,0,3024,0,0,0,0,0,0
701,TS,7/21/2018,201807,7,SAB,0,0,0,0,0,0,0,0
602,ACCESS BANKING,7/22/2018,201807,1,DOM,0,95888,0,0,0,0,0,0
400,ATM,7/22/2018,201807,1,DOM,0,22975,0,0,0,0,0,0
601,CONNECTION BANKING,7/22/2018,201807,1,DOM,0,27,0,0,0,0,0,0
201,HOLA OPERADOR,7/22/2018,201807,1,DOM,0,1,0,0,0,0,0,0
202,IVR,7/22/2018,201807,1,DOM,0,0,0,0,0,0,0,0
500,MOBILE,7/22/2018,201807,1,DOM,0,58577,0,0,0,0,0,0
301,QDB,7/22/2018,201807,1,DOM,0,0,0,0,0,0,0,0
100,SUCURSALES,7/22/2018,201807,1,DOM,0,0,0,0,0,0,0,0
302,TAS,7/22/2018,201807,1,DOM,0,1504,0,0,0,0,0,0
701,TS,7/22/2018,201807,1,DOM,0,0,0,0,0,0,0,0
602,ACCESS BANKING,7/23/2018,201807,2,LUN,0,735478,1,1,0,0,0,0
400,ATM,7/23/2018,201807,2,LUN,0,68782,1,1,0,0,0,0
601,CONNECTION BANKING,7/23/2018,201807,2,LUN,0,117526,1,1,0,0,0,0
201,HOLA OPERADOR,7/23/2018,201807,2,LUN,0,15580,1,1,0,0,0,0
202,IVR,7/23/2018,201807,2,LUN,0,17854,1,1,0,0,0,0
500,MOBILE,7/23/2018,201807,2,LUN,0,107097,1,1,0,0,0,0
301,QDB,7/23/2018,201807,2,LUN,0,3369,1,1,0,0,0,0
100,SUCURSALES,7/23/2018,201807,2,LUN,0,101777,1,1,0,0,0,0
302,TAS,7/23/2018,201807,2,LUN,0,16712,1,1,0,0,0,0
701,TS,7/23/2018,201807,2,LUN,0,2004,1,1,0,0,0,0
602,ACCESS BANKING,7/24/2018,201807,3,MAR,0,480295,0,0,0,0,0,0
400,ATM,7/24/2018,201807,3,MAR,0,64084,0,0,0,0,0,0
601,CONNECTION BANKING,7/24/2018,201807,3,MAR,0,125367,0,0,0,0,0,0
201,HOLA OPERADOR,7/24/2018,201807,3,MAR,0,13990,0,0,0,0,0,0
202,IVR,7/24/2018,201807,3,MAR,0,11050,0,0,0,0,0,0
500,MOBILE,7/24/2018,201807,3,MAR,0,108099,0,0,0,0,0,0
301,QDB,7/24/2018,201807,3,MAR,0,2724,0,0,0,0,0,0
100,SUCURSALES,7/24/2018,201807,3,MAR,0,93811,0,0,0,0,0,0
302,TAS,7/24/2018,201807,3,MAR,0,14422,0,0,0,0,0,0
701,TS,7/24/2018,201807,3,MAR,0,2093,0,0,0,0,0,0
602,ACCESS BANKING,7/25/2018,201807,4,MIE,0,464980,0,0,0,0,0,0
